,Min Temp,Max Temp,Mean Temp,RAINFALL,month_year,percentile_25,median,percentile_75
41,19.878889528910317,28.938299878438315,24.408594703674318,6.250397072235743,2016-09,-0.3651836078483406,-0.0971692176841313,0.2501187470000823
42,15.8199860665106,28.04907484977476,21.93453045814268,1.1998140811920166,2016-10,0.1230215877504616,0.1867572156196945,0.267638276582671
43,10.491923999786376,24.23557243347168,17.363748216629027,0.0,2016-11,-0.5388583376433729,-0.1471741294206068,0.5418082603536561
44,7.811339516793528,20.19130845223704,14.001323984515283,0.0,2016-12,-0.5835968209870319,-0.2473446327683616,0.4521490792676639
45,5.754302440151092,16.5054108711981,11.129856655674596,1.341469567629599,2017-01,0.6880999617593323,0.7876646935268283,0.8590419777778847
46,8.059561354773384,20.863485063825333,14.46152320929936,0.29624286719730925,2017-02,0.7278498811546299,0.7760957920611355,0.8214691063053914
47,10.684409726050593,24.4860258102417,17.585217768146144,0.5310360630673747,2017-03,0.7740702379269633,0.805643640014914,0.8388060793671184
48,16.473501014709473,31.477329063415528,23.9754150390625,1.4736017793416978,2017-04,0.494203455392,0.8900368487528367,0.9574015672561562
49,19.1342258761006,32.65103844673403,25.892632161417314,3.042887972247216,2017-05,0.7454993751439719,0.7920171724777376,0.8131000325892239
50,20.53473663330078,30.671501859029135,25.603119246164958,13.562084687749545,2017-06,0.0549488770323581,0.3979725948327048,0.8905990393067105
51,21.691870966265277,28.9400570161881,25.31596399122669,14.390085370309892,2017-07,0.0810086231558297,0.2242105211804252,0.6855806049370455
52,21.478729494156376,28.7489747078188,25.11385210098759,15.825949356440574,2017-08,0.5400937967390067,0.6398921305699092,0.6897284628430534
53,19.624132855733237,28.652075258890786,24.138104057312013,12.76513480991125,2017-09,-0.1559221831179836,0.1780959333839086,0.3594708326122546
54,15.435630060011341,28.370057875110255,21.9028439675608,0.0,2017-10,-0.5215965952135364,-0.0630336609616334,0.7545884713392648
55,9.58807250658671,22.073479080200194,15.830775793393453,0.00533931702375412,2017-11,-0.1325331323361753,0.2822134212570025,0.6644519902645836
56,7.031433166996125,19.353992431394516,13.19271279919532,0.5763258049564977,2017-12,-0.0838528062417287,0.5485690324602404,0.8448721983556359
57,4.97819765921562,17.32057620633033,11.149386932772975,0.6950093546221333,2018-01,0.324644401214788,0.3815075406287028,0.4275615378837099
58,7.619450688362122,20.589941433497838,14.10469606092998,0.2682774258511407,2018-02,0.5887056175221512,0.6659450280446656,0.7421089351913615
